@relation data1

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute class {Negative,Positive}

@data
0.141414,0,0.166667,0.666667,0.172414,0.1,0.1,0.1,0.1,0.2,0.2,0.149248,0.066219,0.086674,0.164002,0.084715,0.265683,0,0.000357,0.004578,0,0.004734,0.010462,0.141414,0.066219,0.066219,0.066219,0.149248,Negative
0.050505,1,0.5,0.333333,0.12069,0.3,0.4,0.4,0.2,0.2,0.2,0.200248,0.123913,0.11179,0.201986,0.098283,0.274655,0.002585,0,0.001756,0.001288,0.001876,0.001518,0.050508,0.123913,0.123913,0.123913,0.200248,Negative
0.353535,0,0.333333,0.666667,0.12069,0.1,0.1,0.1,0.1,0.1,0.1,0.152851,0.075502,0.090008,0.170689,0.090284,0.267727,0.011275,0.003985,0.012549,0.015696,0.020646,0.022521,0.353536,0.075502,0.075502,0.075502,0.152851,Negative
0.272727,0,0.333333,0.333333,0.241379,0.2,0.2,0.2,0.2,0.2,0.2,0.325496,0.163114,0.143772,0.260883,0.167614,0.328909,0.004579,0.002375,0.004464,0.004831,0.00844,0.005881,0.272728,0.163114,0.163114,0.163114,0.325496,Negative
0.040404,0,0.333333,0.666667,0.327586,0.2,0.2,0.2,0.2,0.2,0.2,0.184398,0.096767,0.113028,0.167216,0.089905,0.260843,0.011448,0.01248,0.001674,0.004831,0.002837,0.014986,0.040405,0.096767,0.096767,0.096767,0.184398,Negative
0.222222,1,0.166667,0.666667,0.051724,0.2,0.1,0.1,0.1,0.1,0.2,0.159774,0.068574,0.087132,0.161475,0.089795,0.27559,0.002839,0.000851,0.001585,0.014855,0.023445,0.028455,0.222223,0.068574,0.068574,0.068574,0.159774,Negative
0.090909,1,0.166667,0.666667,0.12069,0.4,0.2,0.2,0.2,0.2,0.2,0.150522,0.073117,0.091817,0.178701,0.100854,0.277915,0.003434,0.001781,0.01116,0.00161,0.004689,0.007588,0.09091,0.073117,0.073117,0.073117,0.150522,Positive
0.040404,1,0.5,0.666667,0.137931,0.2,0.2,0.2,0.2,0.2,0.2,0.18883,0.112928,0.114391,0.204395,0.10032,0.273573,0.002862,0.001787,0.004477,0.004831,0.004689,0.005691,0.040407,0.112928,0.112928,0.112928,0.18883,Negative
0.040404,0,0.333333,0.333333,0.396552,0.2,0.2,0.2,0.2,0.2,0.2,0.186635,0.109901,0.102973,0.184888,0.107245,0.282013,0.001745,0.000847,0.00105,0.001565,0.002326,0.001897,0.040405,0.109901,0.109901,0.109901,0.186635,Negative
0.171717,1,0.333333,0.666667,0.206897,0,0,0,0,0,0,0.156502,0.069452,0.098769,0.167464,0.083711,0.267456,0.003905,0.013452,0.008679,0.004974,0.019762,0.012721,0.171719,0.069452,0.069452,0.069452,0.156502,Negative
0.232323,0,0.166667,0.666667,0.12069,0.2,0.2,0.2,0.2,0.2,0.2,0.307187,0.239813,0.188952,0.337001,0.267578,0.40692,0.007562,0.004896,0.007596,0.008232,0.012405,0.01139,0.232323,0.239813,0.239813,0.239813,0.307187,Negative
0.010101,1,0.333333,0.333333,0.655172,0.5,0.4,0.5,0.4,0.4,0.6,0.154309,0.07679,0.092204,0.170689,0.093262,0.270159,0.003205,0,0.001116,0.003221,0,0,0.010103,0.07679,0.07679,0.07679,0.154309,Positive
0.080808,1,0.333333,0.666667,0.068966,0.2,0.2,0.2,0.2,0.2,0.2,0.227835,0.134296,0.126557,0.230244,0.156077,0.32065,0.003663,0.001959,0.003348,0.004833,0.007034,0.005881,0.08081,0.134296,0.134296,0.134296,0.227835,Negative
0.070707,1,0.333333,0.333333,0.017241,0.2,0.2,0.2,0.2,0,0,0.161639,0.081003,0.095327,0.160138,0.080648,0.260979,0.001717,0.000623,0,0,0,0,0.070709,0.081003,0.081003,0.081003,0.161639,Negative
0.010101,1,0.166667,0.666667,0.034483,0.1,0.1,0.1,0.1,0.1,0.1,0.147558,0.067438,0.086345,0.162602,0.081243,0.260979,0.001469,0,0.00292,0.000966,0.001829,0.002652,0.010102,0.067438,0.067438,0.067438,0.147558,Positive
0.272727,1,0.166667,0.666667,0.293103,0.3,0,0.1,0.1,0.1,0.1,0.146519,0.06622,0.088485,0.161513,0.09939,0.260979,0,0.002314,0.001629,0.030436,0,0,0.272728,0.06622,0.06622,0.06622,0.146519,Positive
0.434343,1,0.333333,0.666667,0.172414,0.2,0.2,0.2,0.2,0.2,0.1,0.190589,0.090687,0.096447,0.170479,0.081813,0.286229,0.001591,0.002598,0.000302,0.0008,0.080311,0.001988,0.434345,0.090687,0.090687,0.090687,0.190589,Negative
0.030303,1,0.166667,0.333333,0.465517,0.2,0.2,0.2,0.2,0.2,0.2,0.180631,0.102211,0.107015,0.196691,0.119965,0.292328,0.00229,0.001009,0.002232,0.003221,0.004689,0.003794,0.030304,0.102211,0.102211,0.102211,0.180631,Negative
0.161616,1,0.333333,0.666667,0.327586,0.2,0.2,0.2,0.2,0.2,0.2,0.25035,0.177196,0.149903,0.255826,0.179985,0.337493,0.004821,0.002376,0.004471,0.005494,0.008173,0.007588,0.161618,0.177196,0.177196,0.177196,0.25035,Negative
0.393939,1,0.166667,0.666667,0.327586,0.1,0.1,0.1,0.1,0.1,0.2,0.199723,0.0681,0.088827,0.179422,0.156932,0.394386,0.002268,0.002684,0.022878,0.123994,0.234451,0.014607,0.39394,0.0681,0.0681,0.0681,0.199723,Negative
0.494949,0,0.166667,0.333333,0.310345,0.1,0.1,0.1,0.1,0.1,0.1,0.151879,0.075158,0.090554,0.165999,0.090004,0.266539,0.010781,0.004552,0.006944,0.015193,0.016963,0.01677,0.494949,0.075158,0.075158,0.075158,0.151879,Negative
0.040404,0,0.333333,0.333333,0.241379,0.2,0.2,0.2,0.2,0.2,0.2,0.166153,0.085676,0.098512,0.183484,0.107172,0.28375,0.00229,0.001187,0.003348,0.004348,0.008206,0.001897,0.040405,0.085676,0.085676,0.085676,0.166153,Negative
0.050505,0,0.333333,0.666667,0.068966,0.4,0.2,0.2,0.2,0.2,0.2,0.200285,0.123173,0.120019,0.216734,0.119217,0.291274,0.003137,0.001718,0.002466,0.00151,0.002785,0,0.050506,0.123173,0.123173,0.123173,0.200285,Positive
0.464646,1,0.166667,0.666667,0.103448,0.1,0.1,0.1,0.1,0.1,0.1,0.149157,0.06924,0.087175,0.163583,0.087149,0.263877,0.003643,0.000898,0.004081,0.010557,0.008843,0.001815,0.464647,0.06924,0.06924,0.06924,0.149157,Negative
0.020202,1,0.166667,0.666667,0.051724,0.2,0.2,0.4,0.4,0,0,0.170995,0.093534,0.086773,0.160138,0.080648,0.260979,0.00229,0,0,0,0,0,0.020203,0.093534,0.093534,0.093534,0.170995,Negative
0.070707,1,0.166667,0.666667,0.12069,0.2,0.2,0.4,0.4,0.4,0.4,0.213513,0.142174,0.12925,0.236047,0.161652,0.321281,0.007784,0,0.006696,0.004831,0,0.009675,0.070708,0.142174,0.142174,0.142174,0.213513,Positive
0.010101,0,0.333333,0.666667,0.068966,0.3,0.4,0.4,0.2,0.2,0.2,0.151982,0.073379,0.090328,0.163799,0.086485,0.260979,0.00229,0.000017,0,0.003221,0,0,0.010102,0.073379,0.073379,0.073379,0.151982,Positive
0.393939,1,0.333333,0.333333,0.551724,0.2,0.2,0.1,0.2,0.2,0.2,0.370271,0.31018,0.141157,0.255247,0.181578,0.35152,0.013068,0.059275,0.003907,0.005863,0.041786,0.00793,0.393941,0.31018,0.31018,0.31018,0.370271,Negative
0.070707,0,0.333333,0.333333,0.362069,0.2,0.2,0.2,0.2,0.2,0.2,0.189203,0.112338,0.113485,0.206336,0.12805,0.296041,0.002518,0.00119,0.002232,0.003221,0.004689,0.003794,0.070708,0.112338,0.112338,0.112338,0.189203,Negative
0.282828,1,0.166667,0.333333,0.413793,0.1,0.1,0.1,0.1,0.1,0.1,0.147107,0.06622,0.086692,0.160138,0.083774,0.261222,0,0.000375,0,0.005076,0.000741,0,0.282829,0.06622,0.06622,0.06622,0.147107,Negative
0.040404,0,0.5,1,0.637931,0.2,0.2,0.2,0.2,0.2,0.2,0.1874,0.110995,0.112394,0.177042,0.09866,0.275239,0.002316,0.000765,0.000881,0.001061,0.001627,0.001182,0.040406,0.110995,0.110995,0.110995,0.1874,Negative
0.030303,1,0.333333,0.666667,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.176829,0.099393,0.106161,0.194889,0.117355,0.292282,0.001794,0.001187,0.002232,0.002122,0.010808,0,0.030305,0.099393,0.099393,0.099393,0.176829,Negative
0.040404,1,0.333333,0.333333,0.293103,0.2,0.2,0.2,0.2,0.2,0.2,0.191669,0.114639,0.114319,0.208008,0.12076,0.290075,0.002633,0.001312,0.003683,0.003076,0.003587,0.003035,0.040406,0.114639,0.114639,0.114639,0.191669,Negative
0.494949,1,0.166667,0.333333,0.431034,0,0,0,0,0,0,0.150043,0.069732,0.093456,0.168634,0.084848,0.260955,0.004256,0.007732,0.010122,0.006855,0,0,0.49495,0.069732,0.069732,0.069732,0.150043,Negative
0.191919,0,0.166667,0.666667,0.155172,0,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.191919,0.06622,0.06622,0.06622,0.146519,Negative
0.040404,0,0.5,0.666667,0.224138,0.2,0.2,0.2,0.2,0,0,0.189961,0.114028,0.114565,0.160138,0.080648,0.260979,0.002747,0.001425,0,0,0,0,0.040406,0.114028,0.114028,0.114028,0.189961,Positive
0.090909,0,0.166667,0.666667,0.137931,0.1,0.2,0.1,0.1,0.2,0.1,0.147148,0.067303,0.08646,0.160873,0.081035,0.261693,0.001145,0.000463,0.002154,0,0.00218,0,0.090909,0.067303,0.067303,0.067303,0.147148,Positive
0.222222,0,0.5,0.333333,0.689655,0.4,0.4,0,0,0,0,0.148731,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.222224,0.06622,0.06622,0.06622,0.148731,Positive
0.070707,0,0.333333,0.666667,0.103448,0.4,0.1,0.1,0.2,0.2,0.2,0.147577,0.066745,0.086934,0.193845,0.115837,0.288659,0.000801,0.000638,0.039061,0.002093,0.003282,0.002466,0.070708,0.066745,0.066745,0.066745,0.147577,Negative
0.323232,0,0.333333,0.333333,0.448276,0,0,0.1,0.2,0.2,0.2,0.16381,0.088276,0.177882,0.363142,0.217852,0.277699,0.029176,0.099001,0.067025,0.000902,0.042016,0.381555,0.323233,0.088276,0.088276,0.088276,0.16381,Negative
0.353535,1,0.333333,0.333333,0.827586,0,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.353537,0.06622,0.06622,0.06622,0.146519,Negative
0.050505,1,0.333333,0.666667,0.034483,0.3,0.4,0.2,0.2,0.2,0.2,0.199494,0.121372,0.10014,0.180024,0.096406,0.27386,0,0.002233,0.001786,0.001419,0.00211,0.001616,0.050507,0.121372,0.121372,0.121372,0.199494,Negative
0.070707,0,0.333333,0.666667,0.275862,0.2,0.2,0.2,0.4,0.4,0.4,0.188786,0.113341,0.115911,0.209487,0.135768,0.302915,0.003434,0.002969,0,0.006567,0,0.004743,0.070708,0.113341,0.113341,0.113341,0.188786,Positive
0.444444,0,0.166667,0.333333,0.275862,0.3,0.4,0.2,0.2,0.2,0.2,0.489139,0.426322,0.299043,0.53284,0.480813,0.582344,0,0.008349,0.016406,0.023349,0.049415,0.023855,0.444444,0.426322,0.426322,0.426322,0.489139,Positive
0.191919,1,0.166667,0.666667,0.103448,0.1,0.1,0.1,0.1,0.1,0.1,0.16076,0.076814,0.092745,0.169014,0.090292,0.269486,0.012818,0.006921,0.010516,0.015662,0.025954,0.015131,0.19192,0.076814,0.076814,0.076814,0.16076,Negative
0.161616,1,0.333333,0.666667,0.37931,0.2,0.2,0.2,0.2,0.2,0.2,0.266963,0.196923,0.162872,0.293254,0.218726,0.367955,0.008013,0.004156,0.007812,0.008213,0.012426,0.009542,0.161618,0.196923,0.196923,0.196923,0.266963,Negative
0.010101,0,0.333333,0.666667,0.086207,0.3,0.4,0.4,0.4,0.2,0.2,0.160825,0.08104,0.096253,0.176455,0.097626,0.260979,0,0.001781,0,0,0,0,0.010102,0.08104,0.08104,0.08104,0.160825,Negative
0.070707,0,0.333333,0.666667,0.551724,0.5,0.4,0.2,0.2,0.2,0.2,0.178054,0.099231,0.106219,0.19508,0.118812,0.29198,0,0.001187,0.001674,0.003221,0.005861,0.003794,0.070708,0.099231,0.099231,0.099231,0.178054,Positive
0.252525,0,0.166667,0.666667,0.224138,0.1,0.1,0.1,0.1,0.1,0.1,0.152515,0.069255,0.08751,0.171229,0.086762,0.263732,0.003688,0.001262,0.013272,0.009971,0.008443,0.006456,0.252525,0.069255,0.069255,0.069255,0.152515,Negative
0.494949,0,0.333333,0.666667,0.189655,0.2,0.2,0.2,0.2,0.2,0.1,0.44008,0.308077,0.175821,0.294592,0.156988,0.342804,0.012086,0.0044,0.003424,0.000151,0.249634,0.000288,0.49495,0.308077,0.308077,0.308077,0.44008,Negative
0.040404,1,0.166667,0.666667,0.137931,0.3,0,0,0,0,0.1,0.146519,0.06622,0.086345,0.160138,0.080648,0.261308,0,0,0,0,0.001006,0.000474,0.040405,0.06622,0.06622,0.06622,0.146519,Negative
0.040404,0,0.333333,0.333333,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.232521,0.112049,0.113595,0.206019,0.100106,0.271486,0.002046,0.001265,0.001321,0.021907,0.001163,0.000992,0.040405,0.112049,0.112049,0.112049,0.232521,Positive
0.161616,1,0.333333,0.666667,0.275862,0.3,0.1,0.1,0.1,0.2,0.2,0.146519,0.066423,0.087768,0.172571,0.084302,0.261736,0.000244,0.001539,0.014736,0,0.002312,0,0.161618,0.066423,0.066423,0.066423,0.146519,Negative
0.141414,1,0.333333,0.333333,0.310345,0.1,0.2,0.2,0.2,0.2,0.1,0.157461,0.121517,0.108812,0.182795,0.106286,0.320853,0.06118,0.01196,0.015827,0.027084,0.183544,0.029743,0.141416,0.121517,0.121517,0.121517,0.157461,Negative
0.111111,1,0.5,0.333333,0.448276,0.2,0.2,0.2,0.2,0.2,0.2,0.160876,0.081486,0.09605,0.175633,0.0989,0.273152,0.002291,0.001376,0.001118,0.004845,0.002345,0.001897,0.111114,0.081486,0.081486,0.081486,0.160876,Negative
0.040404,0,0.166667,0.666667,0.086207,0.1,0.2,0.2,0.2,0.2,0.2,0.160189,0.081777,0.09628,0.177494,0.09911,0.275626,0.001717,0.001187,0.001674,0.001932,0.00211,0.001897,0.040404,0.081777,0.081777,0.081777,0.160189,Positive
0.121212,0,0.166667,0.666667,0.12069,0.2,0.2,0.2,0.2,0.2,0,0.227125,0.155981,0.138273,0.188397,0.080648,0.260979,0.005724,0.001781,0.004464,0,0,0,0.121212,0.155981,0.155981,0.155981,0.227125,Negative
0.161616,1,0.333333,0.666667,0.086207,0.4,0.2,0.2,0.2,0.4,0.2,0.244892,0.173828,0.149928,0.273041,0.196761,0.35172,0.004653,0.0034,0.00837,0.003221,0.009847,0.009485,0.161618,0.173828,0.173828,0.173828,0.244892,Positive
0.141414,0,0.5,0.333333,0.431034,0.2,0.2,0.2,0.2,0.2,0.2,0.231818,0.159573,0.14095,0.235455,0.158143,0.319871,0.004663,0.002021,0.003038,0.088225,0.006494,0.005308,0.141416,0.159573,0.159573,0.159573,0.231818,Negative
0.363636,0,0.166667,0.666667,0.155172,0.2,0.2,0.2,0.2,0.2,0.2,0.442009,0.332639,0.243209,0.438728,0.328696,0.457676,0.014882,0.006531,0.01674,0.016103,0.023445,0.022764,0.363636,0.332639,0.332639,0.332639,0.442009,Negative
0.111111,1,0.166667,0.666667,0.137931,0.1,0.4,0.1,0.1,0.4,0.2,0.15388,0.068811,0.088347,0.170245,0.082468,0.265469,0,0.002165,0.011999,0,0.013265,0.013143,0.111112,0.068811,0.068811,0.068811,0.15388,Negative
0.040404,0,0.333333,0.333333,0.431034,0.2,0.2,0.2,0.2,0.2,0.2,0.188931,0.112633,0.113667,0.194553,0.112803,0.272746,0.002379,0.001069,0.001596,0.00161,0.002345,0.001897,0.040405,0.112633,0.112633,0.112633,0.188931,Positive
0.272727,1,0.166667,0.666667,0.086207,0.2,0.2,0.2,0.2,0.2,0.2,0.275827,0.180816,0.144264,0.258162,0.184963,0.343316,0.005772,0.002375,0.004464,0.006441,0.010241,0.007588,0.272728,0.180816,0.180816,0.180816,0.275827,Negative
0.141414,1,0.333333,0.666667,0.172414,0.1,0.1,0.1,0.1,0.2,0.1,0.158643,0.077617,0.092925,0.183037,0.097782,0.289402,0.013752,0.007128,0.027144,0.009662,0.086747,0.047458,0.141416,0.077617,0.077617,0.077617,0.158643,Negative
0.020202,0,0.5,0.333333,0.655172,0.2,0.2,0.2,0.2,0.2,0.2,0.172422,0.093833,0.098472,0.180507,0.102297,0.274945,0.001607,0.000753,0.000775,0.001395,0.001629,0.00159,0.020204,0.093833,0.093833,0.093833,0.172422,Negative
0.353535,1,0.166667,0.666667,0.293103,0.2,0.2,0.2,0.4,0.2,0.2,0.372076,0.312943,0.23374,0.416067,0.355536,0.47862,0.010646,0.008431,0.010267,0.016103,0.02439,0.022575,0.353536,0.312943,0.312943,0.312943,0.372076,Negative
0.010101,0,0.333333,0.666667,0.396552,0.2,0.2,0.2,0.1,0.1,0.1,0.163471,0.085211,0.096649,0.161326,0.081035,0.261278,0.001717,0.00105,0.001407,0.000628,0.000914,0.00074,0.010102,0.085211,0.085211,0.085211,0.163471,Negative
0.20202,1,0.166667,0.333333,0.775862,0.2,0.2,0.2,0.2,0.2,0.2,0.264029,0.194891,0.162466,0.293598,0.172041,0.333214,0.005633,0.003157,0.006284,0.005386,0.007878,0.006607,0.202021,0.194891,0.194891,0.194891,0.264029,Negative
0.090909,0,0.166667,0.666667,0.172414,0.4,0.4,0.4,0.4,0.4,0.4,0.176386,0.09747,0.105875,0.192825,0.117279,0.288795,0,0.0019,0,0.004509,0,0.002866,0.090909,0.09747,0.09747,0.09747,0.176386,Positive
0.393939,0,0.166667,0.666667,0.172414,0.2,0.2,0.2,0.2,0.4,0.2,0.248729,0.183527,0.163682,0.308153,0.20573,0.349761,0.011448,0.01188,0.022483,0.00011,0.011978,0.009644,0.393939,0.183527,0.183527,0.183527,0.248729,Negative
0.010101,0,0.333333,0.666667,0.189655,0.2,0.2,0.2,0.2,0.2,0.2,0.1599,0.080858,0.094837,0.170577,0.091856,0.269254,0.001946,0.000883,0.001308,0.000633,0.000973,0.001169,0.010102,0.080858,0.080858,0.080858,0.1599,Negative
0.010101,0,0.5,0.666667,0.241379,0.2,0.2,0.2,0.2,0.2,0.2,0.161525,0.082381,0.094811,0.173227,0.092142,0.269765,0.001945,0.00095,0.002232,0.00161,0.003517,0.001897,0.010103,0.082381,0.082381,0.082381,0.161525,Negative
0.292929,0,0.166667,0.333333,0.327586,0.1,0.1,0,0,0,0,0.150899,0.065901,0.08616,0.15982,0.080314,0.26072,0,0,0,0,0,0.003794,0.292929,0.065901,0.065901,0.065901,0.150899,Negative
0.040404,1,0.333333,0.666667,0.413793,0,0,0,0,0,0,0.146811,0.066534,0.089076,0.164669,0.080975,0.261232,0.000378,0.002954,0.005399,0.000531,0.000774,0.000626,0.040406,0.066534,0.066534,0.066534,0.146811,Negative
0.191919,0,0.166667,0.666667,0.224138,0.4,0.2,0.2,0.2,0.4,0.4,0.279688,0.214695,0.175496,0.324515,0.234693,0.360837,0.011448,0.005937,0.01674,0,0.023445,0,0.191919,0.214695,0.214695,0.214695,0.279688,Positive
0.474747,0,0.166667,0.333333,0.344828,0.2,0.2,0.2,0.1,0.1,0.1,0.214434,0.164557,0.156294,0.167016,0.08576,0.269042,0.034343,0.017812,0.010488,0.008301,0.009615,0.02704,0.474747,0.164557,0.164557,0.164557,0.214434,Negative
0.080808,1,0.5,0.666667,0.672414,0.1,0.1,0.1,0.2,0.2,0.2,0.14823,0.1262,0.089267,0.186398,0.107661,0.282342,0.072349,0.00316,0.029463,0.000878,0.001304,0.002417,0.080811,0.1262,0.1262,0.1262,0.14823,Negative
0.292929,1,0.333333,0.333333,0.172414,0.1,0.1,0.1,0.1,0.1,0.1,0.149937,0.070246,0.089139,0.160429,0.083325,0.266814,0.005748,0.003048,0.000359,0.008072,0.017844,0.015288,0.292931,0.070246,0.070246,0.070246,0.149937,Negative
0.353535,1,0.166667,0.333333,0.362069,0.1,0.1,0.1,0.1,0.1,0.1,0.151526,0.070172,0.0877,0.160138,0.086324,0.266615,0.004767,0.001466,0,0.009217,0.017195,0.009904,0.353536,0.070172,0.070172,0.070172,0.151526,Negative
0.323232,0,0.166667,0.666667,0.310345,0.2,0.2,0.2,0.2,0.2,0.2,0.470097,0.394598,0.270178,0.410005,0.342933,0.463919,0.014138,0.007588,0.010491,0.032206,0.022531,0.01935,0.323232,0.394598,0.394598,0.394598,0.470097,Negative
0.151515,0,0.333333,0.333333,0.327586,0.1,0.1,0.1,0,0,0,0.147999,0.068998,0.086345,0.160138,0.080648,0.260979,0.003367,0,0,0,0,0,0.151516,0.068998,0.068998,0.068998,0.147999,Negative
0.353535,0,0.5,0.333333,0.362069,0,0,0,0,0,0,0.146519,0.070429,0.086345,0.163591,0.083374,0.263223,0.005077,0,0.004091,0.004634,0.006848,0.009997,0.353537,0.070429,0.070429,0.070429,0.146519,Negative
0.494949,1,0.166667,0.333333,0.206897,0,0,0,0,0,0,0.155798,0.097101,0.092189,0.167466,0.099586,0.264269,0.037374,0.006531,0.008731,0.030942,0.010037,0.015537,0.49495,0.097101,0.097101,0.097101,0.155798,Negative
0.232323,0,0.166667,0.333333,0.758621,0.2,0.2,0.2,0.2,0.2,0.2,0.276328,0.208297,0.169678,0.303671,0.225182,0.374926,0.007933,0.003562,0.006696,0.009662,0.012895,0.011382,0.232323,0.208297,0.208297,0.208297,0.276328,Negative
0.010101,1,0.333333,0.666667,0.086207,0.4,0.4,0.4,0.2,0.2,0.2,0.163347,0.085218,0.096987,0.178417,0.100458,0.276188,0.001832,0,0.00067,0.001364,0.001571,0.000916,0.010103,0.085218,0.085218,0.085218,0.163347,Positive
0.040404,1,0.333333,0.333333,0.37931,0.2,0.2,0.2,0.2,0.2,0.2,0.177727,0.099253,0.103404,0.18864,0.109978,0.282801,0.001832,0.000831,0.001674,0.001932,0.003517,0.002276,0.040406,0.099253,0.099253,0.099253,0.177727,Negative
0.111111,0,0.333333,0.333333,0.086207,0.2,0.2,0.2,0.2,0.2,0.2,0.236083,0.161773,0.094828,0.171904,0.084168,0.263076,0.005731,0.001187,0.003359,0.00161,0.004689,0.002639,0.111112,0.161773,0.161773,0.161773,0.236083,Negative
0.222222,1,0.166667,0.333333,0.258621,0,0,0,0,0,0,0.149386,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.222223,0.06622,0.06622,0.06622,0.149386,Negative
0.282828,1,0.166667,0.666667,0.137931,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.282829,0.06622,0.06622,0.06622,0.146519,Positive
0.090909,1,0.333333,0.666667,0.103448,0.2,0.2,0.2,0.2,0.2,0.4,0.231637,0.158189,0.139912,0.252981,0.182818,0.334602,0.004011,0.002078,0.004241,0.012077,0,0.006829,0.090911,0.158189,0.158189,0.158189,0.231637,Positive
0.010101,1,0.5,0.333333,0.068966,0.2,0.2,0.2,0.2,0.2,0,0.1612,0.081824,0.089859,0.164188,0.081941,0.260979,0.001322,0.000594,0,0.0021,0,0,0.010104,0.081824,0.081824,0.081824,0.1612,Negative
0.444444,1,0.166667,0.666667,0.310345,0.1,0.1,0.1,0.1,0.1,0.1,0.146733,0.06622,0.087631,0.162317,0.088873,0.261516,0,0.001391,0.002581,0.013357,0.004234,0.002417,0.444445,0.06622,0.06622,0.06622,0.146733,Negative
0.353535,0,0.166667,0.333333,0.241379,0.3,0,0,0,0,0,0.14687,0.066596,0.086562,0.160511,0.081041,0.261283,0.000453,0.000235,0.000442,0.000638,0.000928,0.000751,0.353535,0.066596,0.066596,0.066596,0.14687,Negative
0.292929,1,0.166667,0.333333,0.568966,0.1,0.1,0.1,0.1,0.1,0.1,0.147475,0.066203,0.088645,0.162529,0.083216,0.265159,0,0.002498,0.002834,0.004171,0.012754,0.010711,0.29293,0.066203,0.066203,0.066203,0.147475,Negative
0.010101,0,0.5,0.333333,0.706897,0.4,0.5,0.4,0.4,0.4,0.4,0.161626,0.081884,0.095811,0.175839,0.098469,0.275054,0,0.000772,0,0.002554,0.001829,0.001518,0.010103,0.081884,0.081884,0.081884,0.161626,Negative
0.141414,1,0.5,0.666667,0.448276,0.2,0.2,0.2,0.4,0.2,0.2,0.237862,0.127595,0.121644,0.214796,0.139379,0.302967,0.003007,0.002448,0,0.0021,0.003137,0.000713,0.141417,0.127595,0.127595,0.127595,0.237862,Negative
0.141414,0,0.333333,0.333333,0.224138,0.2,0.2,0.4,0.4,0.4,0.4,0.254807,0.192091,0.157225,0.288923,0.212556,0.369483,0.01408,0,0.012611,0,0.024617,0.009864,0.141415,0.192091,0.192091,0.192091,0.254807,Negative
0.010101,0,0.333333,0.666667,0.086207,0.3,0.5,0.4,0.4,0.4,0.4,0.16163,0.082832,0.095645,0.17862,0.099137,0.275597,0.001145,0,0.003683,0,0.002813,0.001328,0.010102,0.082832,0.082832,0.082832,0.16163,Negative
0.090909,0,0.5,0.333333,0.517241,0.1,0.1,0.1,0.2,0.2,0.2,0.194772,0.101614,0.13919,0.194257,0.116765,0.29002,0.062961,0.059399,0.002232,0.003221,0.004689,0.005691,0.090911,0.101614,0.101614,0.101614,0.194772,Negative
0.070707,1,0.333333,0.666667,0.086207,0.2,0.2,0.2,0.2,0.2,0.2,0.196403,0.120601,0.118198,0.213413,0.13805,0.306056,0.002437,0.001196,0.002215,0.004831,0.007036,0.004299,0.070709,0.120601,0.120601,0.120601,0.196403,Negative
0.090909,1,0.333333,0.666667,0.034483,0.2,0.1,0.1,0.2,0.2,0.1,0.157028,0.066581,0.086675,0.160346,0.08049,0.261414,0.000435,0.000357,0,0.000936,0.003955,0.002925,0.090911,0.066581,0.066581,0.066581,0.157028,Negative
0.191919,1,0.666667,0.666667,0.103448,0,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.260979,0,0,0,0,0,0,0.191923,0.06622,0.06622,0.06622,0.146519,Negative
0,1,0.166667,0.666667,0.051724,0.2,0.2,0.2,0.2,0.2,0.2,0.152456,0.073713,0.091149,0.168545,0.089682,0.268172,0.001488,0.00068,0.000357,0.000531,0.000938,0.001897,0.000001,0.073713,0.073713,0.073713,0.152456,Negative
0.010101,1,0.333333,0.333333,0.189655,0.2,0.2,0.4,0.2,0.2,0.4,0.160276,0.083479,0.096011,0.17776,0.100572,0.276902,0.00332,0,0.001562,0.002738,0.002579,0.001138,0.010103,0.083479,0.083479,0.083479,0.160276,Positive
0.040404,1,0.333333,0.666667,0.086207,0.2,0.2,0.2,0.2,0.2,0.2,0.172496,0.09515,0.103464,0.177471,0.099275,0.27577,0.001835,0.000772,0.000734,0.001095,0.001812,0.000994,0.040406,0.09515,0.09515,0.09515,0.172496,Positive
